1;5;10;15;20;25
122.69723699986935;220.70797400176525;572.0752100013196;159.57232899963856;482.67467099800706;159.41301399841905
130.2154240012169;222.69450099766254;189.02764299884439;140.42123199999332;312.32927000150084;128.9894960001111
137.23854099959135;129.14205700159073;207.49535500258207;100.02764900028706;123.78300100192428;157.64694099873304
108.24967000260949;122.20403600111604;234.88655899837613;119.84372000023723;137.82162200286984;140.45424000173807
104.45094899833202;123.76982200145721;217.4546139985323;127.97171700000763;154.05237800255418;148.3595650009811
120.5314639993012;137.5448230020702;271.14753299951553;259.5267900004983;123.94072099775076;208.65685499832034
114.63234899938107;132.0587029978633;315.6707889996469;100.495161999017;105.14224299788475;205.83394999802113
107.68965400010347;86.01254200190306;204.36864500120282;111.91178100183606;124.75111999735236;153.108123999089
123.59076100215316;91.26464900001884;203.5292409993708;107.85429299995303;126.15301099792123;219.65777299925685
108.44965099915862;454.44928999990225;186.0645270012319;83.84748499840498;129.7721129991114;173.41808599978685
109.82902700081468;214.32972200214863;193.76873200014234;90.01672499999404;129.4834059998393;178.99201099947095
114.56373399868608;170.91056500002742;240.90539199858904;143.5480780005455;140.839689001441;148.8215610012412
103.29832099750638;130.56107099726796;159.5981860011816;147.14181200042367;167.30748499929905;459.6231100000441
132.21039099991322;131.11736400052905;172.0997899994254;150.83076300099492;122.14376899972558;284.9008489996195
139.90085799992085;104.67225800082088;195.8271319977939;130.69867699965835;161.17598599940538;126.44908300042152
130.6748709976673;118.65419499948621;160.41214799880981;158.03106699883938;125.15320900082588;164.85124099999666
129.02593699842691;122.75308099761605;154.82891299948096;79.50979800149798;157.23627299815416;182.78616899996996
104.53990900143981;107.42232199758291;212.4441349990666;79.89462000131607;189.99769800156355;133.3488480001688
115.35776000097394;116.33628999814391;184.20335000008345;124.25061500072479;124.22756199911237;131.26028500124812
124.16240199655294;115.89168100059032;211.68968899920583;123.51446400210261;140.06782700121403;159.28538800030947
116.35834399983287;116.13492099940777;276.59199200198054;163.62000000104308;143.89447500184178;167.19076099991798
169.79589499905705;107.86931699886918;190.5874020010233;228.32023200020194;197.38473400101066;152.50907700136304
146.91393600031734;124.39181999862194;201.84422900155187;168.08967200294137;150.54001200199127;143.92523399740458
110.84128599986434;110.66866699978709;309.7736230008304;201.7439350001514;127.14396999776363;140.45464299991727
127.53980799764395;88.12804099917412;178.92884999886155;193.2675819993019;135.23293900117278;144.8907219991088
122.23941499739885;115.69484499841928;177.91289299726486;118.41598999872804;145.27146299928427;127.74028600007296
373.37322299927473;140.68238399922848;192.0439720004797;292.2407079972327;168.11413899809122;143.33625900000334
198.77481100335717;111.7860659994185;198.1587999984622;161.82166999951005;127.82816100120544;132.0512190014124
197.63523500040174;131.30850099772215;157.67202199995518;143.3172229975462;140.6447540000081;145.17366199940443
146.53108900040388;121.32665699720383;187.91400799900293;93.10451500117779;153.07953400164843;191.03569200262427
105.2228790000081;111.13520899787545;176.08985000103712;164.6584719978273;136.54530100151896;185.6038010008633
131.76053500175476;215.54211900010705;203.60454500094056;262.95125499740243;121.6114050000906;116.32333999872208
88.00563199818134;116.71000999957323;187.1396600008011;111.8266380019486;127.72470099851489;138.76476800069213
136.12271600216627;152.10438499972224;236.69417599961162;116.28137899935246;145.64977899938822;173.79811500012875
127.87230199947953;109.6948150023818;172.08668300136924;115.20480899885297;155.4240509979427;168.47041400149465
119.72162000089884;113.80002100020647;228.59658500179648;92.58982400223613;146.87350799888372;148.71062500029802
123.99921099841595;135.96345300227404;671.3724960014224;79.19497100263834;123.4132120013237;130.76184900105
111.1436700001359;111.11609499901533;211.784481998533;88.11045899987221;139.0489760003984;136.65763299912214
111.77336100116372;140.64289899915457;196.03508000075817;142.04389599710703;153.36620600149035;103.55214199796319
116.87323899939656;102.59963700175285;199.9648090004921;102.04848499968648;139.89398400112987;174.57294600084424
111.26492800191045;124.01395400241017;211.94686599820852;100.43073100224137;155.60681900009513;128.8627769984305
116.58098700270057;95.40829300135374;207.62492100149393;99.78333299979568;132.22685099765658;155.90250599756837
120.98740799725056;144.72874800115824;164.09472299739718;107.74247699975967;114.09605600312352;171.74581800028682
136.9539480023086;108.34100399911404;179.97022599726915;80.11384100094438;143.25169199705124;110.727012000978
106.33918699994683;129.01920500025153;199.915052998811;92.81472500041127;158.70944700017571;162.57504000142217
115.48939600214362;91.70702499896288;288.6634729988873;163.84086499735713;138.1791220009327;119.90856099873781
115.86037100106478;95.90563100203872;246.2790109999478;243.05820900201797;180.62842500209808;138.46693899855018
104.28075600042939;83.72228699922562;185.06967199966311;112.09393300116062;241.3024680018425;111.42607200145721
120.95234399661422;136.00449199974537;575.5387669987977;107.74173299968243;137.31234100088477;135.37647900357842
114.72515700012445;111.32953099906445;264.70627599954605;176.54882000014186 ;185.26148100197315;126.12400399893522
